Date,State,Confirmed
2020-06-20,Bihar,7181
2020-06-20,Cases being reassigned to states,9265
2020-06-20,Chandigarh,381
2020-06-20,Chhattisgarh,2028
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,62
2020-06-20,Delhi,53116
2020-06-20,Goa,725
2020-06-20,Gujarat,26141
2020-06-20,Haryana,9743
2020-06-20,Himachal Pradesh,619
2020-06-20,Jammu and Kashmir,5680
2020-06-20,Jharkhand,1965
2020-06-20,Karnataka,8281
2020-06-20,Kerala,2912
2020-06-20,Ladakh,744
2020-06-20,Madhya Pradesh,11582
2020-06-20,Maharashtra,124331
2020-06-20,Manipur,681
2020-06-20,Meghalaya,44
2020-06-20,Mizoram,130
2020-06-20,Nagaland,198
2020-06-20,Odisha,4677
2020-06-20,Puducherry,286
2020-06-20,Punjab,3832
2020-06-20,Rajasthan,14156
2020-06-20,Sikkim,70
2020-06-20,Tamil Nadu,54449
2020-06-20,Telengana,6526
2020-06-20,Tripura,1178
2020-06-20,Uttar Pradesh,15785
2020-06-20,Uttarakhand,2177
2020-06-20,West Bengal,13090
2020-06-21,Andaman and Nicobar Islands,47
2020-06-21,Andhra Pradesh,8452
2020-06-21,Arunachal Pradesh,135
2020-06-21,Assam,4904
2020-06-21,Bihar,7533
2020-06-21,Cases being reassigned to states,9127
2020-06-21,Chandigarh,404
2020-06-21,Chhattisgarh,2041
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,68
2020-06-21,Delhi,56746
2020-06-21,Goa,754
2020-06-21,Gujarat,26680
2020-06-21,Haryana,10223
2020-06-21,Himachal Pradesh,656
2020-06-21,Jammu and Kashmir,5834
2020-06-21,Jharkhand,1965
2020-06-21,Karnataka,8697
2020-06-21,Kerala,3039
2020-06-21,Ladakh,836
2020-06-21,Madhya Pradesh,11724
2020-06-21,Maharashtra,128205
2020-06-21,Manipur,777
2020-06-21,Meghalaya,44
2020-06-21,Mizoram,140
2020-06-21,Nagaland,201
2020-06-21,Odisha,4856
2020-06-21,Puducherry,286
2020-06-21,Punjab,3952
2020-06-21,Rajasthan,14536
2020-06-21,Sikkim,70
2020-06-21,Tamil Nadu,56845
2020-06-21,Telengana,7072
2020-06-21,Tripura,1186
2020-06-21,Uttar Pradesh,16594
2020-06-21,Uttarakhand,2301
2020-06-21,West Bengal,13531
2020-06-22,Andaman and Nicobar Islands,48
2020-06-22,Andhra Pradesh,8999
2020-06-22,Arunachal Pradesh,135
2020-06-22,Assam,5388
2020-06-22,Bihar,7612
2020-06-22,Cases being reassigned to states,7832
2020-06-22,Chandigarh,406
2020-06-22,Chhattisgarh,2275
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,88
2020-06-22,Delhi,59746
2020-06-22,Goa,754
2020-06-22,Gujarat,27260
2020-06-22,Haryana,10635
2020-06-22,Himachal Pradesh,673
2020-06-22,Jammu and Kashmir,5956
2020-06-22,Jharkhand,2073
2020-06-22,Karnataka,9150
2020-06-22,Kerala,3172
2020-06-22,Ladakh,837
2020-06-22,Madhya Pradesh,11903
2020-06-22,Maharashtra,132075
2020-06-22,Manipur,841
2020-06-22,Meghalaya,44
2020-06-22,Mizoram,141
2020-06-22,Nagaland,211
2020-06-22,Odisha,5160
2020-06-22,Puducherry,366
2020-06-22,Punjab,4074
2020-06-22,Rajasthan,14930
2020-06-22,Sikkim,78
2020-06-22,Tamil Nadu,59377
2020-06-22,Telengana,7802
2020-06-22,Tripura,1221
2020-06-22,Uttar Pradesh,17731
2020-06-22,Uttarakhand,2344
2020-06-22,West Bengal,13945
2020-06-23,Andaman and Nicobar Islands,48
2020-06-23,Andhra Pradesh,9372
2020-06-23,Arunachal Pradesh,139
2020-06-23,Assam,5586
2020-06-23,Bihar,7825
2020-06-23,Cases being reassigned to states,8015
2020-06-23,Chandigarh,411
2020-06-23,Chhattisgarh,2303
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,91
2020-06-23,Delhi,62655
2020-06-23,Goa,864
2020-06-23,Gujarat,27825
2020-06-23,Haryana,11025
2020-06-23,Himachal Pradesh,727
2020-06-23,Jammu and Kashmir,6088
2020-06-23,Jharkhand,2137
2020-06-23,Karnataka,9399
2020-06-23,Kerala,3310
2020-06-23,Ladakh,847
2020-06-23,Madhya Pradesh,12078
2020-06-23,Maharashtra,135796
2020-06-23,Manipur,898
2020-06-23,Meghalaya,44
2020-06-23,Mizoram,141
2020-06-23,Nagaland,280
2020-06-23,Odisha,5303
2020-06-23,Puducherry,383
2020-06-23,Punjab,4235
2020-06-23,Rajasthan,15232
2020-06-23,Sikkim,78
2020-06-23,Tamil Nadu,62087
2020-06-23,Telengana,8674
2020-06-23,Tripura,1237
2020-06-23,Uttar Pradesh,18322
2020-06-23,Uttarakhand,2402
2020-06-23,West Bengal,14358
2020-06-24,Andaman and Nicobar Islands,50
2020-06-24,Andhra Pradesh,10002
2020-06-24,Arunachal Pradesh,148
2020-06-24,Assam,5831
2020-06-24,Bihar,8153
2020-06-24,Cases being reassigned to states,8141
2020-06-24,Chandigarh,418
2020-06-24,Chhattisgarh,2362
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,120
2020-06-24,Delhi,66602
2020-06-24,Goa,909
2020-06-24,Gujarat,28371
2020-06-24,Haryana,11520
2020-06-24,Himachal Pradesh,775
2020-06-24,Jammu and Kashmir,6236
2020-06-24,Jharkhand,2185
2020-06-24,Karnataka,9721
2020-06-24,Kerala,3451
2020-06-24,Ladakh,932
2020-06-24,Madhya Pradesh,12261
2020-06-24,Maharashtra,139010
2020-06-24,Manipur,921
2020-06-24,Meghalaya,46
2020-06-24,Mizoram,142
2020-06-24,Nagaland,330
2020-06-24,Odisha,5470
2020-06-24,Puducherry,402
2020-06-24,Punjab,4397
2020-06-24,Rajasthan,15627
2020-06-24,Sikkim,79
2020-06-24,Tamil Nadu,64603
2020-06-24,Telengana,9553
2020-06-24,Tripura,1259
2020-06-24,Uttar Pradesh,18893
2020-06-24,Uttarakhand,2535
2020-06-24,West Bengal,14728
2020-06-25,Andaman and Nicobar Islands,56
2020-06-25,Andhra Pradesh,10331
2020-06-25,Arunachal Pradesh,158
2020-06-25,Assam,6198
2020-06-25,Bihar,8209
2020-06-25,Cases being reassigned to states,8493
2020-06-25,Chandigarh,420
2020-06-25,Chhattisgarh,2419
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,120
2020-06-25,Delhi,70390
2020-06-25,Goa,951
2020-06-25,Gujarat,28943
2020-06-25,Haryana,12010
2020-06-25,Himachal Pradesh,806
2020-06-25,Jammu and Kashmir,6422
2020-06-25,Jharkhand,2207
2020-06-25,Karnataka,10118
2020-06-25,Kerala,3603
2020-06-25,Ladakh,941
2020-06-25,Madhya Pradesh,12448
2020-06-25,Maharashtra,142900
2020-06-25,Manipur,970
2020-06-25,Meghalaya,46
2020-06-25,Mizoram,142
2020-06-25,Nagaland,347
2020-06-25,Odisha,5752
2020-06-25,Puducherry,461
2020-06-25,Punjab,4627
2020-06-25,Rajasthan,16009
2020-06-25,Sikkim,84
2020-06-25,Tamil Nadu,67468
2020-06-25,Telengana,10444
2020-06-25,Tripura,1259
2020-06-25,Uttar Pradesh,19557
2020-06-25,Uttarakhand,2623
2020-06-25,West Bengal,15173
2020-06-26,Andaman and Nicobar Islands,59
2020-06-26,Andhra Pradesh,10884
2020-06-26,Arunachal Pradesh,160
2020-06-26,Assam,6321
2020-06-26,Bihar,8473
2020-06-26,Cases being reassigned to states,8123
2020-06-26,Chandigarh,423
2020-06-26,Chhattisgarh,2452
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,155
2020-06-26,Delhi,73780
2020-06-26,Goa,995
2020-06-26,Gujarat,29520
2020-06-26,Haryana,12463
2020-06-26,Himachal Pradesh,839
2020-06-26,Jammu and Kashmir,6549
2020-06-26,Jharkhand,2262
2020-06-26,Karnataka,10560
2020-06-26,Kerala,3726
2020-06-26,Ladakh,941
2020-06-26,Madhya Pradesh,12596
2020-06-26,Maharashtra,147741
2020-06-26,Manipur,1056
2020-06-26,Meghalaya,46
2020-06-26,Mizoram,145
2020-06-26,Nagaland,355
2020-06-26,Odisha,5962
2020-06-26,Puducherry,502
2020-06-26,Punjab,4769
2020-06-26,Rajasthan,16296
2020-06-26,Sikkim,85
2020-06-26,Tamil Nadu,70977
2020-06-26,Telengana,11364
2020-06-26,Tripura,1290
2020-06-26,Uttar Pradesh,20193
2020-06-26,Uttarakhand,2691
2020-06-26,West Bengal,15648
2020-06-27,Andaman and Nicobar Islands,72
2020-06-27,Andhra Pradesh,11489
2020-06-27,Arunachal Pradesh,172
2020-06-27,Assam,6607
2020-06-27,Bihar,8716
2020-06-27,Cases being reassigned to states,8023
2020-06-27,Chandigarh,425
2020-06-27,Chhattisgarh,2545
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,163
2020-06-27,Delhi,77240
2020-06-27,Goa,1039
2020-06-27,Gujarat,30095
2020-06-27,Haryana,12884
2020-06-27,Himachal Pradesh,864
2020-06-27,Jammu and Kashmir,6762
2020-06-27,Jharkhand,2290
2020-06-27,Karnataka,11005
2020-06-27,Kerala,3876
2020-06-27,Ladakh,946
2020-06-27,Madhya Pradesh,12798
2020-06-27,Maharashtra,152765
2020-06-27,Manipur,1075
2020-06-27,Meghalaya,47
2020-06-27,Mizoram,145
2020-06-27,Nagaland,371
2020-06-27,Odisha,6180
2020-06-27,Puducherry,502
2020-06-27,Punjab,4957
2020-06-27,Rajasthan,16660
2020-06-27,Sikkim,86
2020-06-27,Tamil Nadu,74622
2020-06-27,Telengana,12349
2020-06-27,Tripura,1325
2020-06-27,Uttar Pradesh,20943
2020-06-27,Uttarakhand,2725
2020-06-27,West Bengal,16190
2020-06-28,Andaman and Nicobar Islands,72
2020-06-28,Andhra Pradesh,12285
2020-06-28,Arunachal Pradesh,177
2020-06-28,Assam,6816
2020-06-28,Bihar,8931
2020-06-28,Cases being reassigned to states,7839
2020-06-28,Chandigarh,428
2020-06-28,Chhattisgarh,2545
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,177
2020-06-28,Delhi,80188
2020-06-28,Goa,1128
2020-06-28,Gujarat,30709
2020-06-28,Haryana,13427
2020-06-28,Himachal Pradesh,894
2020-06-28,Jammu and Kashmir,6966
2020-06-28,Jharkhand,2339
2020-06-28,Karnataka,11923
2020-06-28,Kerala,4071
2020-06-28,Ladakh,960
2020-06-28,Madhya Pradesh,12965
2020-06-28,Maharashtra,159133
2020-06-28,Manipur,1092
2020-06-28,Meghalaya,47
2020-06-28,Mizoram,148
2020-06-28,Nagaland,387
2020-06-28,Odisha,6350
2020-06-28,Puducherry,619
2020-06-28,Punjab,5056
2020-06-28,Rajasthan,16944
2020-06-28,Sikkim,87
2020-06-28,Tamil Nadu,78335
2020-06-28,Telengana,13436
2020-06-28,Tripura,1334
2020-06-28,Uttar Pradesh,21549
2020-06-28,Uttarakhand,2791
2020-06-28,West Bengal,16711
2020-06-29,Andaman and Nicobar Islands,76
2020-06-29,Andhra Pradesh,13241
2020-06-29,Arunachal Pradesh,182
2020-06-29,Assam,7206
2020-06-29,Bihar,9212
2020-06-29,Cases being reassigned to states,7285
2020-06-29,Chandigarh,429
2020-06-29,Chhattisgarh,2662
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,178
2020-06-29,Delhi,83077
2020-06-29,Goa,1198
2020-06-29,Gujarat,31320
2020-06-29,Haryana,13829
2020-06-29,Himachal Pradesh,916
2020-06-29,Jammu and Kashmir,7093
2020-06-29,Jharkhand,2364
2020-06-29,Karnataka,13190
2020-06-29,Kerala,4189
2020-06-29,Ladakh,963
2020-06-29,Madhya Pradesh,13186
2020-06-29,Maharashtra,164626
2020-06-29,Manipur,1185
2020-06-29,Meghalaya,47
2020-06-29,Mizoram,148
2020-06-29,Nagaland,415
2020-06-29,Odisha,6614
2020-06-29,Puducherry,619
2020-06-29,Punjab,5216
2020-06-29,Rajasthan,17271
2020-06-29,Sikkim,88
2020-06-29,Tamil Nadu,82275
2020-06-29,Telengana,14419
2020-06-29,Tripura,1346
2020-06-29,Uttar Pradesh,22147
2020-06-29,Uttarakhand,2823
2020-06-29,West Bengal,17283
2020-06-30,Andaman and Nicobar Islands,90
2020-06-30,Andhra Pradesh,13891
2020-06-30,Arunachal Pradesh,187
2020-06-30,Assam,7752
2020-06-30,Bihar,9640
2020-06-30,Cases being reassigned to states,7004
2020-06-30,Chandigarh,435
2020-06-30,Chhattisgarh,2761
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,203
2020-06-30,Delhi,85161
2020-06-30,Goa,1198
2020-06-30,Gujarat,31938
2020-06-30,Haryana,14210
2020-06-30,Himachal Pradesh,942
2020-06-30,Jammu and Kashmir,7237
2020-06-30,Jharkhand,2426
2020-06-30,Karnataka,14295
2020-06-30,Kerala,4189
2020-06-30,Ladakh,964
2020-06-30,Madhya Pradesh,13370
2020-06-30,Maharashtra,169883
2020-06-30,Manipur,1227
2020-06-30,Meghalaya,47
2020-06-30,Mizoram,148
2020-06-30,Nagaland,434
2020-06-30,Odisha,6859
2020-06-30,Puducherry,619
2020-06-30,Punjab,5418
2020-06-30,Rajasthan,17660
2020-06-30,Sikkim,88
2020-06-30,Tamil Nadu,86224
2020-06-30,Telengana,15394
2020-06-30,Tripura,1380
2020-06-30,Uttar Pradesh,22828
2020-06-30,Uttarakhand,2831
2020-06-30,West Bengal,17907
2020-07-01,Andaman and Nicobar Islands,97
2020-07-01,Andhra Pradesh,14595
2020-07-01,Arunachal Pradesh,191
2020-07-01,Assam,8227
2020-07-01,Bihar,10043
2020-07-01,Cases being reassigned to states,6915
2020-07-01,Chandigarh,440
2020-07-01,Chhattisgarh,2860
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,213
2020-07-01,Delhi,87360
2020-07-01,Goa,1315
2020-07-01,Gujarat,32557
2020-07-01,Haryana,14548
2020-07-01,Himachal Pradesh,953
2020-07-01,Jammu and Kashmir,7497
2020-07-01,Jharkhand,2490
2020-07-01,Karnataka,15242
2020-07-01,Kerala,4442
2020-07-01,Ladakh,973
2020-07-01,Madhya Pradesh,13593
2020-07-01,Maharashtra,174761
2020-07-01,Manipur,1234
2020-07-01,Meghalaya,52
2020-07-01,Mizoram,160
2020-07-01,Nagaland,459
2020-07-01,Odisha,7065
2020-07-01,Puducherry,714
2020-07-01,Punjab,5568
2020-07-01,Rajasthan,18014
2020-07-01,Sikkim,89
2020-07-01,Tamil Nadu,90167
2020-07-01,Telengana,16339
2020-07-01,Tripura,1388
2020-07-01,Uttar Pradesh,23492
2020-07-01,Uttarakhand,2881
2020-07-01,West Bengal,18559
2020-07-02,Andaman and Nicobar Islands,100
2020-07-02,Andhra Pradesh,15252
2020-07-02,Arunachal Pradesh,195
2020-07-02,Assam,8582
2020-07-02,Bihar,10249
2020-07-02,Cases being reassigned to states,6832
2020-07-02,Chandigarh,446
2020-07-02,Chhattisgarh,2940
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,215
2020-07-02,Delhi,89802
2020-07-02,Goa,1387
2020-07-02,Gujarat,33232
2020-07-02,Haryana,14941
2020-07-02,Himachal Pradesh,979
2020-07-02,Jammu and Kashmir,7695
2020-07-02,Jharkhand,2521
2020-07-02,Karnataka,16514
2020-07-02,Kerala,4593
2020-07-02,Ladakh,990
2020-07-02,Madhya Pradesh,13861
2020-07-02,Maharashtra,180298
2020-07-02,Manipur,1260
2020-07-02,Meghalaya,52
2020-07-02,Mizoram,160
2020-07-02,Nagaland,459
2020-07-02,Odisha,7316
2020-07-02,Puducherry,714
2020-07-02,Punjab,5668
2020-07-02,Rajasthan,18312
2020-07-02,Sikkim,101
2020-07-02,Tamil Nadu,94049
2020-07-02,Telengana,17357
2020-07-02,Tripura,1396
2020-07-02,Uttar Pradesh,24056
2020-07-02,Uttarakhand,2947
2020-07-02,West Bengal,19170
2020-07-03,Andaman and Nicobar Islands,109
2020-07-03,Andhra Pradesh,16097
2020-07-03,Arunachal Pradesh,195
2020-07-03,Assam,9013
2020-07-03,Bihar,10471
2020-07-03,Cases being reassigned to states,6031
2020-07-03,Chandigarh,450
2020-07-03,Chhattisgarh,3013
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,230
2020-07-03,Delhi,92175
2020-07-03,Goa,1482
2020-07-03,Gujarat,33913
2020-07-03,Haryana,15509
2020-07-03,Himachal Pradesh,1014
2020-07-03,Jammu and Kashmir,7849
2020-07-03,Jharkhand,2584
2020-07-03,Karnataka,18016
2020-07-03,Kerala,4753
2020-07-03,Ladakh,990
2020-07-03,Madhya Pradesh,14106
2020-07-03,Maharashtra,186626
2020-07-03,Manipur,1279
2020-07-03,Meghalaya,56
2020-07-03,Mizoram,162
2020-07-03,Nagaland,501
2020-07-03,Odisha,7545
2020-07-03,Puducherry,802
2020-07-03,Punjab,5784
2020-07-03,Rajasthan,18662
2020-07-03,Sikkim,102
2020-07-03,Tamil Nadu,98392
2020-07-03,Telengana,18570
2020-07-03,Tripura,1435
2020-07-03,Uttar Pradesh,24825
2020-07-03,Uttarakhand,2984
2020-07-03,West Bengal,19819
2020-07-04,Andaman and Nicobar Islands,116
2020-07-04,Andhra Pradesh,16934
2020-07-04,Arunachal Pradesh,252
2020-07-04,Assam,9673
2020-07-04,Bihar,10954
2020-07-04,Cases being reassigned to states,4999
2020-07-04,Chandigarh,457
2020-07-04,Chhattisgarh,3065
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,257
2020-07-04,Delhi,94695
2020-07-04,Goa,1482
2020-07-04,Gujarat,34600
2020-07-04,Haryana,16003
2020-07-04,Himachal Pradesh,1033
2020-07-04,Jammu and Kashmir,8019
2020-07-04,Jharkhand,2695
2020-07-04,Karnataka,19710
2020-07-04,Kerala,4964
2020-07-04,Ladakh,1001
2020-07-04,Madhya Pradesh,14297
2020-07-04,Maharashtra,192990
2020-07-04,Manipur,1316
2020-07-04,Meghalaya,62
2020-07-04,Mizoram,162
2020-07-04,Nagaland,539
2020-07-04,Odisha,8106
2020-07-04,Puducherry,802
2020-07-04,Punjab,5937
2020-07-04,Rajasthan,19052
2020-07-04,Sikkim,102
2020-07-04,Tamil Nadu,102721
2020-07-04,Telengana,20462
2020-07-04,Tripura,1525
2020-07-04,Uttar Pradesh,25797
2020-07-04,Uttarakhand,3048
2020-07-04,West Bengal,20488
2020-07-05,Andaman and Nicobar Islands,119
2020-07-05,Andhra Pradesh,17699
2020-07-05,Arunachal Pradesh,259
2020-07-05,Assam,10668
2020-07-05,Bihar,11700
2020-07-05,Cases being reassigned to states,4629
2020-07-05,Chandigarh,460
2020-07-05,Chhattisgarh,3161
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,271
2020-07-05,Delhi,97200
2020-07-05,Goa,1684
2020-07-05,Gujarat,35312
2020-07-05,Haryana,16548
2020-07-05,Himachal Pradesh,1046
2020-07-05,Jammu and Kashmir,8246
2020-07-05,Jharkhand,2739
2020-07-05,Karnataka,21549
2020-07-05,Kerala,5204
2020-07-05,Ladakh,1005
2020-07-05,Madhya Pradesh,14604
2020-07-05,Maharashtra,200064
2020-07-05,Manipur,1325
2020-07-05,Meghalaya,62
2020-07-05,Mizoram,164
2020-07-05,Nagaland,563
2020-07-05,Odisha,8601
2020-07-05,Puducherry,802
2020-07-05,Punjab,6109
2020-07-05,Rajasthan,19532
2020-07-05,Sikkim,103
2020-07-05,Tamil Nadu,107001
2020-07-05,Telengana,22312
2020-07-05,Tripura,1546
2020-07-05,Uttar Pradesh,26554
2020-07-05,Uttarakhand,3093
2020-07-05,West Bengal,21231
2020-07-06,Andaman and Nicobar Islands,125
2020-07-06,Andhra Pradesh,18697
2020-07-06,Arunachal Pradesh,269
2020-07-06,Assam,11388
2020-07-06,Bihar,11876
2020-07-06,Cases being reassigned to states,4913
2020-07-06,Chandigarh,466
2020-07-06,Chhattisgarh,3207
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,271
2020-07-06,Delhi,99444
2020-07-06,Goa,1761
2020-07-06,Gujarat,36037
2020-07-06,Haryana,17005
2020-07-06,Himachal Pradesh,1063
2020-07-06,Jammu and Kashmir,8429
2020-07-06,Jharkhand,2781
2020-07-06,Karnataka,23474
2020-07-06,Kerala,5429
2020-07-06,Ladakh,1005
2020-07-06,Madhya Pradesh,14930
2020-07-06,Maharashtra,206619
2020-07-06,Manipur,1366
2020-07-06,Meghalaya,62
2020-07-06,Mizoram,186
2020-07-06,Nagaland,590
2020-07-06,Odisha,9070
2020-07-06,Puducherry,802
2020-07-06,Punjab,6283
2020-07-06,Rajasthan,20164
2020-07-06,Sikkim,123
2020-07-06,Tamil Nadu,111151
2020-07-06,Telengana,23902
2020-07-06,Tripura,1568
2020-07-06,Uttar Pradesh,27707
2020-07-06,Uttarakhand,3124
2020-07-06,West Bengal,22126
2020-07-07,Andaman and Nicobar Islands,141
2020-07-07,Andhra Pradesh,20019
2020-07-07,Arunachal Pradesh,270
2020-07-07,Assam,12160
2020-07-07,Bihar,12125
2020-07-07,Cases being reassigned to states,5034
2020-07-07,Chandigarh,489
2020-07-07,Chhattisgarh,3305
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,297
2020-07-07,Delhi,100823
2020-07-07,Goa,1813
2020-07-07,Gujarat,36772
2020-07-07,Haryana,17504
2020-07-07,Himachal Pradesh,1077
2020-07-07,Jammu and Kashmir,8675
2020-07-07,Jharkhand,2847
2020-07-07,Karnataka,25317
2020-07-07,Kerala,5622
2020-07-07,Ladakh,1005
2020-07-07,Madhya Pradesh,15284
2020-07-07,Maharashtra,211987
2020-07-07,Manipur,1390
2020-07-07,Meghalaya,80
2020-07-07,Mizoram,197
2020-07-07,Nagaland,625
2020-07-07,Odisha,9526
2020-07-07,Puducherry,802
2020-07-07,Punjab,6491
2020-07-07,Rajasthan,20688
2020-07-07,Sikkim,125
2020-07-07,Tamil Nadu,114978
2020-07-07,Telengana,25733
2020-07-07,Tripura,1680
2020-07-07,Uttar Pradesh,28636
2020-07-07,Uttarakhand,3161
2020-07-07,West Bengal,22987
2020-07-08,Andaman and Nicobar Islands,147
2020-07-08,Andhra Pradesh,21197
2020-07-08,Arunachal Pradesh,276
2020-07-08,Assam,12522
2020-07-08,Bihar,12570
2020-07-08,Cases being reassigned to states,5018
2020-07-08,Chandigarh,494
2020-07-08,Chhattisgarh,3415
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,405
2020-07-08,Delhi,102831
2020-07-08,Goa,1903
2020-07-08,Gujarat,37550
2020-07-08,Haryana,17999
2020-07-08,Himachal Pradesh,1083
2020-07-08,Jammu and Kashmir,8931
2020-07-08,Jharkhand,2996
2020-07-08,Karnataka,26815
2020-07-08,Kerala,5894
2020-07-08,Ladakh,1041
2020-07-08,Madhya Pradesh,15627
2020-07-08,Maharashtra,217121
2020-07-08,Manipur,1430
2020-07-08,Meghalaya,80
2020-07-08,Mizoram,197
2020-07-08,Nagaland,625
2020-07-08,Odisha,10097
2020-07-08,Puducherry,930
2020-07-08,Punjab,6749
2020-07-08,Rajasthan,21404
2020-07-08,Sikkim,125
2020-07-08,Tamil Nadu,118594
2020-07-08,Telengana,27612
2020-07-08,Tripura,1704
2020-07-08,Uttar Pradesh,29968
2020-07-08,Uttarakhand,3230
2020-07-08,West Bengal,23837
2020-07-09,Andaman and Nicobar Islands,149
2020-07-09,Andhra Pradesh,22259
2020-07-09,Arunachal Pradesh,287
2020-07-09,Assam,13336
2020-07-09,Bihar,13189
2020-07-09,Cases being reassigned to states,4385
2020-07-09,Chandigarh,513
2020-07-09,Chhattisgarh,3525
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,408
2020-07-09,Delhi,104864
2020-07-09,Goa,2039
2020-07-09,Gujarat,38333
2020-07-09,Haryana,18690
2020-07-09,Himachal Pradesh,1101
2020-07-09,Jammu and Kashmir,9261
2020-07-09,Jharkhand,3096
2020-07-09,Karnataka,28877
2020-07-09,Kerala,6195
2020-07-09,Ladakh,1041
2020-07-09,Madhya Pradesh,16036
2020-07-09,Maharashtra,223724
2020-07-09,Manipur,1435
2020-07-09,Meghalaya,80
2020-07-09,Mizoram,197
2020-07-09,Nagaland,657
2020-07-09,Odisha,10624
2020-07-09,Puducherry,1008
2020-07-09,Punjab,6907
2020-07-09,Rajasthan,22063
2020-07-09,Sikkim,133
2020-07-09,Tamil Nadu,122350
2020-07-09,Telengana,29536
2020-07-09,Tripura,1761
2020-07-09,Uttar Pradesh,31156
2020-07-09,Uttarakhand,3258
2020-07-09,West Bengal,24823
2020-07-10,Andaman and Nicobar Islands,151
2020-07-10,Andhra Pradesh,23814
2020-07-10,Arunachal Pradesh,302
2020-07-10,Assam,14032
2020-07-10,Bihar,13944
2020-07-10,Cases being reassigned to states,4161
2020-07-10,Chandigarh,523
2020-07-10,Chhattisgarh,3675
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,411
2020-07-10,Delhi,107051
2020-07-10,Goa,2151
2020-07-10,Gujarat,39194
2020-07-10,Haryana,19369
2020-07-10,Himachal Pradesh,1140
2020-07-10,Jammu and Kashmir,9501
2020-07-10,Jharkhand,3246
2020-07-10,Karnataka,31105
2020-07-10,Kerala,6534
2020-07-10,Ladakh,1055
2020-07-10,Madhya Pradesh,16341
2020-07-10,Maharashtra,230599
2020-07-10,Manipur,1450
2020-07-10,Meghalaya,113
2020-07-10,Mizoram,197
2020-07-10,Nagaland,673
